WISE_ID,TOPDEP,BOTDEP,SAND,SILT,CLAY,GRAVEL,BULKDENS,OMC,MDD,CBR,LLMT,PLIND,POROS
SD062,12.0,30.0,51.0,11.0,38.0,18.2,1.8,20.7,2.2,9.4,59.7,27.2,40.0
SD062,30.0,50.0,38.0,15.0,47.0,18.2,2.2,21.5,1.5,13.8,48.6,26.6,46.3
SD062,50.0,80.0,22.0,21.0,57.0,18.2,2.1,20.6,1.9,10.4,57.7,22.9,37.3
SD062,80.0,130.0,26.0,27.0,47.0,18.2,2.0,21.3,1.7,3.1,45.5,22.4,36.7
SD062,130.0,160.0,37.0,35.0,28.0,18.2,2.1,17.6,1.6,11.0,48.9,16.2,25.6
SD062,160.0,185.0,42.0,35.0,23.0,18.2,2.2,29.3,1.7,10.3,48.9,21.0,37.3
SD063,0.0,5.0,33.0,20.0,47.0,18.2,1.6,21.3,1.6,6.2,32.8,14.2,36.8
SD063,5.0,25.0,30.0,19.0,51.0,18.2,1.8,23.8,1.6,10.7,29.2,13.7,37.4
SD063,25.0,40.0,24.0,22.0,54.0,18.2,1.8,22.5,1.9,5.9,28.8,17.2,37.7
SD063,40.0,60.0,14.0,27.0,59.0,18.2,1.6,18.1,2.2,6.5,32.8,16.6,37.2
SD063,60.0,105.0,7.0,49.0,44.0,18.2,1.4,21.9,2.0,4.3,33.9,22.2,36.9
SD063,105.0,135.0,5.0,51.0,44.0,18.2,2.2,25.7,1.6,5.8,40.0,16.4,37.1
SD063,135.0,185.0,4.0,39.0,57.0,18.2,1.8,22.0,2.3,3.6,30.4,17.1,36.8
SD064,0.0,5.0,68.0,14.0,18.0,18.2,1.5,20.9,1.4,7.1,40.3,28.0,37.9
SD064,5.0,10.0,54.0,19.0,27.0,18.2,1.9,18.1,2.2,7.6,43.4,8.2,37.9
SD064,10.0,17.0,48.0,20.0,32.0,18.2,1.7,27.2,2.1,6.7,58.5,20.8,37.8
SD064,17.0,30.0,49.0,19.0,32.0,18.2,1.5,10.6,1.9,7.7,41.0,25.7,37.7
SD064,30.0,50.0,46.0,17.0,37.0,18.2,1.3,15.1,1.6,7.2,40.5,21.5,26.7
SD064,50.0,70.0,44.0,17.0,39.0,18.2,1.7,24.8,1.6,12.0,33.0,21.3,38.6
SD064,70.0,100.0,43.0,17.0,40.0,18.2,2.1,10.5,1.7,3.8,40.8,21.7,47.9
SD064,100.0,113.0,37.0,21.0,42.0,18.2,1.7,22.8,1.5,8.0,28.3,14.9,37.3
SD064,113.0,135.0,46.0,32.0,22.0,18.2,1.8,10.2,1.3,7.3,40.8,29.6,37.8
SD065,0.0,1.0,95.0,4.0,1.0,18.2,2.3,15.2,1.5,11.1,39.5,22.2,24.5
SD065,1.0,5.0,83.0,8.0,9.0,18.2,1.7,13.7,1.6,12.7,24.9,22.6,33.2
SD065,5.0,12.0,81.0,9.0,10.0,18.2,1.8,13.5,1.8,12.5,58.6,22.3,34.8
SD065,12.0,22.0,69.0,8.0,23.0,18.2,1.9,13.9,1.7,12.7,39.2,22.4,49.8
SD065,22.0,33.0,62.0,9.0,29.0,18.2,1.9,13.7,1.9,12.4,52.7,29.9,24.1
SD065,33.0,47.0,68.0,10.0,22.0,18.2,2.0,14.4,1.6,11.9,39.0,15.4,33.3
SD065,47.0,75.0,69.0,12.0,19.0,18.2,2.1,15.2,2.1,12.8,39.6,22.4,33.2
SD065,75.0,105.0,68.0,13.0,19.0,18.2,1.7,13.6,1.7,12.7,38.9,22.6,33.3
SD065,105.0,125.0,54.0,16.0,30.0,18.2,2.1,11.3,1.4,12.3,21.3,22.6,33.4
SD066,0.0,3.0,3.0,28.0,69.0,18.2,2.3,18.0,2.2,6.3,28.0,28.0,35.8
SD066,3.0,10.0,3.0,26.0,71.0,18.2,2.0,17.1,2.0,5.6,27.8,22.8,27.7
SD066,10.0,28.0,3.0,27.0,70.0,18.2,1.9,16.3,1.8,3.7,39.0,22.7,36.8
SD066,28.0,75.0,3.0,27.0,70.0,18.2,1.9,16.8,1.7,7.6,35.0,29.4,36.7
SD066,75.0,100.0,2.0,26.0,72.0,18.2,2.0,16.6,2.1,15.0,34.8,23.1,48.6
SD066,100.0,123.0,2.0,27.0,71.0,18.2,1.6,18.6,2.1,9.7,44.8,5.3,33.9
SD066,123.0,160.0,2.0,34.0,64.0,18.2,1.9,13.6,1.8,2.5,35.9,29.2,36.4
SD067,0.0,4.0,8.0,30.0,62.0,5.0,1.8,24.1,1.8,5.6,35.2,13.5,32.0
SD067,4.0,12.0,6.0,28.0,66.0,5.0,1.8,21.2,1.9,13.6,34.7,22.1,35.3
SD067,12.0,40.0,6.0,27.0,67.0,5.0,1.6,26.8,1.6,9.8,34.3,15.6,39.5
SD067,40.0,88.0,5.0,28.0,67.0,5.0,1.9,20.7,1.4,9.4,34.4,22.4,40.4
SD067,88.0,120.0,5.0,28.0,67.0,5.0,2.4,15.0,1.6,9.4,41.7,29.8,35.7
SD067,120.0,150.0,5.0,28.0,67.0,5.0,1.7,20.6,2.1,9.1,34.4,22.3,37.0
SD067,150.0,175.0,6.0,30.0,64.0,5.0,1.8,17.2,2.3,9.9,27.8,28.8,27.7
SD068,0.0,4.0,3.0,19.0,78.0,5.0,2.4,22.1,2.2,9.4,41.8,24.7,35.3
SD068,4.0,10.0,2.0,18.0,80.0,5.0,1.9,22.4,2.2,9.0,50.9,10.0,38.5
SD068,10.0,20.0,2.0,19.0,79.0,5.0,1.9,22.2,1.7,7.9,57.1,16.1,27.4
SD068,20.0,60.0,2.0,19.0,79.0,5.0,1.9,29.6,2.3,12.4,23.2,25.1,35.0
SD068,60.0,90.0,2.0,20.0,78.0,5.0,1.6,15.3,1.7,3.3,27.2,13.3,34.6
SD068,90.0,115.0,2.0,20.0,78.0,5.0,1.6,22.8,1.8,11.6,41.3,9.3,40.5
SD068,115.0,150.0,2.0,20.0,78.0,5.0,1.7,22.8,1.8,6.9,41.5,16.1,33.2
SD068,150.0,175.0,2.0,20.0,78.0,5.0,1.9,22.3,2.1,13.4,48.9,14.8,34.9
SD069,0.0,4.0,3.0,26.0,71.0,18.2,2.1,28.0,1.9,11.8,23.1,20.1,33.1
SD069,4.0,12.0,3.0,25.0,72.0,18.2,2.0,20.5,1.7,9.9,36.3,9.8,24.6
SD069,12.0,25.0,3.0,24.0,73.0,18.2,2.2,23.4,2.1,13.4,48.9,20.0,34.2
SD069,25.0,42.0,3.0,25.0,72.0,18.2,2.0,21.7,2.1,3.9,36.4,20.4,33.9
SD069,42.0,84.0,3.0,25.0,72.0,18.2,1.5,10.1,2.0,9.9,36.3,27.8,33.4
SD069,84.0,117.0,3.0,23.0,74.0,18.2,2.2,25.6,1.8,9.7,43.4,20.1,31.7
SD069,117.0,136.0,6.0,21.0,73.0,18.2,1.9,18.6,2.2,9.6,33.2,23.3,33.7
SD069,136.0,152.0,50.0,21.0,29.0,18.2,1.9,25.9,1.7,10.1,35.4,20.7,43.7
SD070,0.0,2.0,36.0,26.0,38.0,18.2,1.9,17.6,1.7,5.5,46.2,12.1,31.6
SD070,2.0,70.0,32.0,25.0,43.0,18.2,1.8,24.9,2.1,5.2,58.8,10.3,31.8
SD070,70.0,120.0,19.0,29.0,52.0,18.2,1.8,27.0,1.9,6.4,46.1,12.1,31.7
SD070,120.0,170.0,25.0,25.0,50.0,18.2,1.8,25.3,1.8,5.9,44.9,13.3,32.2
SD070,170.0,260.0,20.0,25.0,55.0,18.2,1.8,30.0,2.2,5.9,35.4,12.1,31.9
SD071,0.0,2.0,24.0,27.0,49.0,18.2,2.0,24.3,2.0,7.6,37.9,13.2,35.9
SD071,2.0,60.0,23.0,28.0,49.0,18.2,1.6,24.9,1.7,7.5,38.3,5.1,41.6
SD071,60.0,100.0,19.0,26.0,55.0,18.2,1.3,24.5,1.5,7.7,38.0,11.8,43.0
SD071,100.0,160.0,15.0,30.0,55.0,18.2,2.2,24.5,2.1,11.5,47.6,16.5,49.1
SD071,160.0,200.0,14.0,35.0,51.0,18.2,1.8,24.0,1.7,4.2,28.3,11.2,43.7
SL011,0.0,10.0,63.0,26.0,11.0,18.2,0.9,14.7,1.8,8.5,40.5,24.0,31.7
SL011,10.0,20.0,17.0,32.0,51.0,18.2,0.9,14.7,2.1,8.5,40.5,24.3,32.6
SL011,20.0,80.0,29.4,32.8,38.4,18.2,0.9,14.4,1.7,8.5,40.5,23.7,33.9
SL011,80.0,120.0,7.0,40.0,53.0,18.2,0.9,14.3,1.8,8.5,40.5,24.1,32.6
SN013,0.0,25.0,93.0,2.0,5.0,18.2,0.9,19.6,1.9,8.6,54.7,20.8,39.7
SN013,25.0,70.0,93.0,3.0,4.0,18.2,0.9,18.7,1.7,9.2,46.6,20.5,41.8
SN013,70.0,160.0,92.0,4.0,4.0,18.2,0.9,17.9,1.5,8.9,34.6,20.7,42.4
SN013,160.0,200.0,92.8,3.1,4.1,18.2,0.9,18.5,1.3,6.2,38.0,20.7,40.9
SN014,0.0,28.0,93.0,2.0,5.0,18.2,0.9,20.0,1.9,11.8,46.6,19.2,26.0
SN014,28.0,58.0,89.0,4.0,7.0,18.2,0.9,19.5,2.3,12.0,49.7,11.1,43.8
SN014,58.0,110.0,90.9,3.5,6.3,18.2,0.9,19.5,1.9,11.2,47.9,28.3,22.1
SN014,110.0,150.0,90.5,3.4,5.8,18.2,0.9,18.5,2.0,11.6,48.1,19.6,20.6
SV001,0.0,16.0,23.0,26.0,51.0,18.2,0.9,28.0,1.6,8.2,26.8,15.0,43.8
SV001,16.0,41.0,20.0,26.0,54.0,18.2,0.9,19.9,2.0,10.1,30.1,17.9,42.0
SV001,41.0,63.0,16.0,22.0,62.0,18.2,0.9,21.9,2.1,13.3,33.3,21.3,49.1
SV001,63.0,106.0,15.0,21.0,64.0,18.2,0.9,26.8,2.2,7.4,30.0,18.4,41.9
SV001,106.0,150.0,25.0,23.0,52.0,18.2,0.9,14.5,2.0,9.7,30.0,18.5,31.9
SV002,0.0,18.0,37.0,26.0,37.0,18.2,0.9,28.6,2.2,7.2,37.6,16.0,32.8
SV002,18.0,32.0,15.0,15.0,70.0,18.2,0.9,22.2,1.6,11.8,23.1,12.8,32.6
SV002,32.0,54.0,15.0,22.0,63.0,18.2,0.9,25.8,1.7,3.6,34.9,15.3,41.3
SV002,45.0,71.0,32.0,18.0,50.0,18.2,0.9,22.6,1.9,2.3,43.9,15.6,32.8
SV002,71.0,103.0,46.0,11.0,43.0,18.2,0.9,25.0,1.6,9.1,21.2,18.8,24.3
SV002,103.0,150.0,28.7,18.5,52.9,18.2,0.9,11.2,1.7,9.0,49.9,16.3,32.8
SV003,0.0,26.0,17.0,28.0,55.0,18.2,0.9,19.9,2.5,12.7,32.0,16.2,45.2
SV003,26.0,40.0,4.0,12.0,84.0,18.2,0.9,24.2,2.2,12.8,35.5,17.6,45.6
SV003,40.0,63.0,6.0,17.0,77.0,18.2,0.9,16.5,2.4,14.6,35.5,12.1,45.3
SV003,63.0,80.0,11.0,20.0,69.0,18.2,0.9,19.6,2.1,13.3,33.5,21.3,49.1
SV003,80.0,90.0,67.0,29.0,4.0,18.2,0.9,25.7,2.2,10.7,27.7,22.8,39.1
SV003,90.0,100.0,21.2,21.6,57.5,18.2,0.9,13.7,1.9,14.1,34.5,18.2,47.5
SV004,0.0,25.0,29.0,31.0,40.0,18.2,0.9,25.1,1.6,7.9,53.6,20.6,47.7
SV004,25.0,60.0,13.0,30.0,57.0,18.2,0.9,25.4,2.0,3.8,54.1,25.0,24.9
SV004,60.0,78.0,29.0,34.0,37.0,18.2,0.9,25.9,1.6,7.7,53.4,27.7,39.6
SV004,78.0,120.0,45.0,39.0,16.0,18.2,0.9,25.6,1.6,12.1,53.5,7.4,46.5
SV005,0.0,8.0,40.0,42.0,18.0,18.2,0.9,18.1,1.8,5.9,29.8,23.8,45.7
SV005,8.0,28.0,30.0,45.0,25.0,18.2,0.9,17.2,2.3,5.6,27.8,23.9,40.4
SV005,28.0,50.0,48.0,41.0,11.0,18.2,0.9,18.1,2.1,6.3,30.2,23.8,40.1
SV005,50.0,66.0,6.0,22.0,72.0,18.2,0.9,19.1,2.1,6.3,34.8,23.8,40.9
SV005,66.0,75.0,31.0,37.6,31.4,18.2,0.9,18.6,1.9,6.1,28.2,23.9,33.9
SY005,0.0,10.0,34.0,49.0,17.0,18.2,0.9,24.6,1.3,7.3,32.6,8.4,34.7
SY005,10.0,24.0,29.0,52.0,19.0,18.2,0.9,21.2,2.0,4.8,38.8,8.8,33.1
SY005,24.0,50.0,24.0,52.0,24.0,18.2,0.9,20.9,1.9,4.9,33.3,16.3,44.0
SY005,50.0,85.0,15.0,60.0,25.0,18.2,0.9,21.5,1.8,7.7,27.4,12.1,21.7
SY005,80.0,110.0,22.0,51.0,27.0,18.2,0.9,17.9,2.0,13.1,33.0,11.9,33.0
SY005,110.0,140.0,31.0,37.0,32.0,18.2,0.9,21.4,1.7,7.2,33.2,14.3,30.4
SY006,-5.0,69.5,38.0,51.0,11.0,18.2,0.9,17.2,1.6,13.7,34.6,6.0,27.1
SY006,0.0,18.0,39.0,45.0,16.0,18.2,0.9,17.5,1.7,8.6,20.2,15.4,34.0
SY006,18.0,42.0,27.0,58.0,15.0,18.2,0.9,17.7,2.0,6.9,34.5,15.4,34.3
SY006,42.0,64.0,21.0,48.0,31.0,18.2,0.9,17.6,1.8,8.4,24.9,23.6,43.9
SY006,64.0,95.0,22.0,54.0,24.0,18.2,0.9,17.7,2.2,5.9,34.3,14.8,33.8
SY006,95.0,130.0,28.0,38.0,34.0,18.2,0.9,17.2,1.8,8.5,59.0,15.5,31.7
SY007,0.0,10.0,49.0,40.0,11.0,18.2,0.9,25.5,1.9,4.9,21.8,5.8,31.8
SY007,10.0,38.0,29.0,42.0,29.0,18.2,0.9,27.4,2.0,5.2,25.0,12.7,48.0
SY007,38.0,70.0,38.9,41.5,19.9,18.2,0.9,21.7,2.1,4.9,23.5,20.9,42.1
SY007,70.0,120.0,39.3,40.6,19.5,18.2,0.9,13.5,1.8,4.8,23.4,11.0,47.4
SY008,0.0,12.0,41.0,43.0,16.0,18.2,0.9,29.4,2.0,6.8,56.7,5.5,24.5
SY008,12.0,40.0,27.0,47.0,26.0,18.2,0.9,16.9,2.2,4.4,44.1,8.1,31.8
SY008,40.0,62.0,27.0,38.0,35.0,18.2,0.9,22.8,2.4,5.8,31.8,8.8,28.1
SY008,62.0,72.0,31.3,42.6,25.9,18.2,0.9,23.6,1.9,6.1,44.7,11.6,28.2
SY009,0.0,12.0,32.0,45.0,23.0,18.2,0.9,14.1,2.1,7.5,23.4,24.6,26.9
SY009,12.0,25.0,30.0,45.0,25.0,18.2,0.9,22.0,1.8,7.5,21.1,17.1,23.0
SY009,25.0,40.0,31.5,44.8,23.6,18.2,0.9,22.0,1.7,7.4,47.8,16.2,26.9
SY009,40.0,50.0,31.3,44.7,23.9,18.2,0.9,29.4,1.9,7.4,31.1,6.4,29.8
SY010,0.0,5.0,44.0,40.0,16.0,18.2,0.9,15.8,1.5,3.8,37.5,29.3,48.0
SY010,5.0,17.0,41.0,44.0,15.0,18.2,0.9,15.7,2.0,4.1,38.0,24.2,36.1
SY010,17.0,35.0,52.0,36.0,12.0,18.2,0.9,15.5,1.8,3.8,37.4,21.8,23.8
SY010,35.0,54.0,52.0,34.0,14.0,18.2,0.9,15.3,1.9,3.6,37.6,17.2,33.4
SY010,54.0,79.0,74.0,16.0,10.0,18.2,0.9,15.7,1.4,3.9,38.0,23.3,33.4
SY010,79.0,155.0,52.7,34.2,13.2,18.2,0.9,15.8,2.4,3.7,37.5,22.9,24.2
TH039,0.0,27.0,2.0,31.0,67.0,18.2,0.9,24.8,1.9,5.1,48.1,18.5,41.1
TH039,27.0,48.0,8.0,31.0,61.0,18.2,0.9,24.1,1.8,4.4,37.1,18.1,36.4
TH039,48.0,93.0,5.0,31.0,64.0,18.2,0.9,26.3,2.0,4.6,56.5,18.8,20.9
TH039,93.0,120.0,4.8,30.0,70.0,18.2,0.9,22.8,2.0,4.7,47.3,18.5,33.1
TH040,0.0,10.0,14.0,37.0,49.0,29.0,0.9,29.3,1.3,8.0,51.4,22.7,33.4
TH040,10.0,145.0,15.0,32.0,53.0,19.0,0.9,13.0,1.9,8.2,51.8,28.5,33.1
TH040,145.0,170.0,14.3,34.5,51.4,38.0,0.9,21.1,1.6,8.3,51.7,17.9,43.3
TH041,0.0,15.0,1.0,26.0,73.0,18.2,0.9,22.4,2.1,9.3,42.6,23.6,35.8
TH041,15.0,115.0,3.0,27.0,70.0,18.2,0.9,22.1,1.9,7.6,26.8,24.2,31.8
TH041,115.0,125.0,40.0,29.0,31.0,18.2,0.9,21.9,1.4,8.3,59.1,23.9,39.6
TH042,0.0,35.0,62.0,29.0,9.0,1.3,0.9,24.8,1.5,4.4,24.5,25.7,39.8
TH042,35.0,48.0,55.0,28.0,17.0,1.0,0.9,18.5,1.5,5.7,24.2,25.1,33.0
TH042,48.0,80.0,55.0,28.0,17.0,1.0,0.9,11.7,1.5,6.6,24.1,25.2,30.3
TH043,0.0,8.0,29.0,53.0,18.0,1.1,0.9,10.0,2.4,3.9,30.2,16.8,36.2
TH043,8.0,15.0,25.0,55.0,20.0,1.0,0.9,11.1,2.0,3.8,21.9,13.5,34.8
TH043,15.0,70.0,12.0,49.0,39.0,1.1,0.9,10.5,1.9,3.6,38.6,19.7,21.9
TH044,0.0,9.0,18.0,25.0,57.0,19.3,0.9,11.0,2.0,12.9,28.0,23.4,38.0
TH044,9.0,27.0,13.0,19.0,68.0,2.0,0.9,19.8,2.2,12.5,21.9,20.4,37.7
TH044,27.0,75.0,14.0,18.0,68.0,1.0,0.9,27.0,1.7,13.2,27.2,20.3,38.0
TH044,75.0,85.0,43.0,13.0,44.0,54.0,0.9,21.3,2.1,12.9,31.2,16.8,38.1
TH045,0.0,15.0,29.0,24.0,47.0,18.2,0.9,15.8,1.9,11.4,55.3,9.8,47.9
TH045,15.0,22.0,27.0,24.0,49.0,18.2,0.9,16.4,2.1,7.1,21.9,13.6,48.1
TH045,22.0,36.0,26.0,23.0,51.0,18.2,0.9,14.4,1.7,6.0,39.7,20.4,47.7
TH045,36.0,100.0,20.0,26.0,54.0,18.2,0.9,10.5,1.7,7.0,45.3,11.4,47.9
TH045,100.0,115.0,24.0,32.0,44.0,18.2,0.9,13.9,2.1,2.9,34.3,14.3,47.6
TH046,0.0,6.0,4.0,23.0,73.0,18.2,0.9,26.6,2.2,13.6,49.7,22.3,37.0
TH046,6.0,30.0,3.0,18.0,79.0,18.2,0.9,25.9,2.0,13.9,35.4,27.3,31.7
TH046,30.0,70.0,3.0,17.0,80.0,18.2,0.9,26.5,2.1,13.5,44.7,24.6,27.2
TH046,70.0,150.0,3.0,18.0,79.0,18.2,0.9,26.6,1.6,14.2,39.0,25.2,32.4
TH047,0.0,7.0,17.0,25.0,58.0,18.2,0.9,11.4,1.9,8.5,33.6,10.8,32.0
TH047,7.0,29.0,14.0,21.0,65.0,18.2,0.9,10.9,1.8,6.9,24.3,5.4,31.9
TH047,30.0,70.0,10.0,19.0,71.0,18.2,0.9,10.8,2.1,8.3,43.4,8.2,31.7
TH048,0.0,22.0,58.0,26.0,16.0,18.2,0.9,19.1,1.7,5.7,37.4,8.5,26.9
TH048,22.0,39.0,57.0,26.0,17.0,18.2,0.9,17.2,2.0,5.6,27.8,28.8,27.7
TH048,39.0,85.0,53.0,24.0,23.0,18.2,0.9,18.0,1.8,5.7,47.2,28.1,26.9
TH049,0.0,15.0,76.0,19.0,5.0,18.2,0.9,22.7,1.7,8.5,22.0,7.9,48.2
TH049,15.0,40.0,75.0,19.0,6.0,18.2,0.9,21.3,2.2,8.5,31.4,8.4,40.7
TH049,40.0,90.0,67.0,16.0,17.0,18.2,0.9,26.5,2.0,8.5,41.3,7.5,44.5
TH049,90.0,150.0,65.0,17.0,18.0,18.2,0.9,15.9,2.1,8.5,31.8,8.2,30.0
TH050,0.0,13.0,64.0,32.0,4.0,18.2,0.9,20.9,2.2,11.2,43.4,19.7,27.6
TH050,13.0,25.0,60.0,32.0,8.0,18.2,0.9,29.8,2.3,7.9,39.1,19.1,41.8
TH050,25.0,98.0,57.0,28.0,15.0,18.2,0.9,12.7,2.3,14.5,39.0,20.0,32.2
TH050,98.0,135.0,53.0,29.0,18.0,18.2,0.9,21.6,1.9,10.9,33.9,19.6,24.4
TH051,0.0,17.0,96.0,2.0,2.0,18.2,1.6,19.1,1.7,7.8,35.1,8.5,29.3
TH051,17.0,37.0,98.0,2.1,2.0,18.2,1.5,10.9,2.1,2.5,60.0,18.8,31.1
TH051,37.0,80.0,98.0,1.0,1.0,18.2,1.6,19.5,1.6,3.2,38.5,28.3,35.2
TH051,80.0,90.0,89.0,5.0,6.0,18.2,1.4,19.1,1.6,4.7,37.5,24.2,30.2
TH051,90.0,130.0,98.0,1.0,1.0,18.2,1.6,28.3,1.4,4.1,21.1,17.1,23.0
TH051,130.0,147.0,96.0,1.0,3.0,18.2,1.6,19.6,1.7,5.0,40.0,26.4,29.7
TH052,0.0,18.0,4.0,72.0,24.0,18.2,1.4,22.4,1.7,7.0,28.9,16.5,40.1
TH052,18.0,37.0,3.0,70.0,27.0,18.2,1.4,22.4,1.7,7.2,48.6,19.0,44.3
TH052,37.0,51.0,3.0,62.0,35.0,18.2,1.5,24.8,1.7,4.4,56.0,16.9,39.8
TH052,51.0,66.0,6.0,52.0,42.0,18.2,1.5,22.1,2.1,7.8,38.7,12.6,43.2
TH052,66.0,96.0,13.0,32.0,55.0,18.2,1.5,22.0,1.9,6.5,39.3,18.5,32.5
TH052,96.0,120.0,40.0,20.0,40.0,18.2,1.6,21.9,1.7,6.3,22.8,17.2,40.0
TH052,120.0,161.0,37.0,31.0,32.0,18.2,1.8,19.3,2.1,6.4,38.5,16.6,40.4
TH053,0.0,10.0,41.0,23.0,36.0,18.2,1.1,27.5,1.9,5.3,37.0,11.9,38.5
TH053,10.0,35.0,44.0,31.0,25.0,18.2,1.2,27.3,1.7,6.7,31.0,18.9,38.3
TH053,35.0,72.0,36.0,36.0,28.0,18.2,0.9,27.5,1.9,6.5,48.1,18.5,38.3
TH053,72.0,120.0,29.0,37.0,34.0,18.2,1.1,27.4,1.5,7.5,32.6,26.2,37.8
TH054,0.0,4.0,43.0,33.0,24.0,10.0,1.3,18.3,2.2,9.9,59.7,27.2,40.0
TH054,4.0,14.0,41.0,32.0,27.0,10.4,1.4,17.9,2.4,9.8,21.3,9.3,38.1
TH054,14.0,26.0,42.0,31.0,27.0,9.7,1.4,19.7,1.8,14.7,37.7,6.3,37.9
TH054,26.0,43.0,42.0,31.0,27.0,10.0,1.4,18.6,2.5,9.0,33.2,23.3,37.3
TH054,43.0,68.0,72.0,20.0,8.0,10.1,2.0,16.3,2.5,5.9,38.1,19.5,35.4
TH055,0.0,8.0,92.0,4.0,4.0,18.2,1.2,12.1,1.9,8.7,44.1,13.8,30.6
TH055,8.0,18.0,93.0,7.0,4.9,18.2,1.1,12.1,1.9,11.4,30.8,15.4,32.2
TH055,18.0,53.0,92.0,6.0,2.0,18.2,0.8,12.2,2.1,14.1,37.8,8.9,30.0
TH055,53.0,110.0,74.0,17.0,9.0,18.2,0.6,11.6,2.0,8.9,38.5,28.7,30.9
TH056,0.0,15.0,36.0,37.0,27.0,18.2,1.5,28.8,1.5,7.9,60.0,15.3,36.5
TH056,15.0,23.0,30.0,35.0,35.0,18.2,1.8,27.4,2.1,14.1,59.1,8.9,35.7
TH056,23.0,69.0,27.0,36.0,37.0,18.2,1.9,27.4,1.5,8.5,46.9,13.4,36.2
TH056,69.0,93.0,25.0,40.0,35.0,18.2,1.9,26.4,1.7,5.4,46.6,14.6,28.3
TH056,93.0,123.0,22.0,38.0,40.0,18.2,1.8,27.4,1.6,4.2,21.6,13.0,35.8
TH056,123.0,170.0,44.0,30.0,26.0,18.2,1.8,25.6,2.2,8.0,46.5,24.9,43.7
TH057,0.0,13.0,78.0,19.0,3.0,18.2,1.7,21.5,1.7,10.7,38.4,24.6,25.4
TH057,13.0,30.0,77.0,14.0,9.0,18.2,1.7,21.9,1.9,14.3,38.3,11.9,25.3
TH057,30.0,62.0,73.0,16.0,11.0,18.2,1.6,21.1,1.8,9.1,41.9,8.4,29.9
TH057,62.0,84.0,73.0,18.0,9.0,18.2,1.6,21.0,2.0,11.6,37.8,22.5,29.9
TH057,84.0,100.0,70.0,17.0,13.0,18.2,1.9,21.5,1.7,3.8,20.9,16.5,46.9
TH057,100.0,140.0,68.0,19.0,13.0,18.2,1.7,21.6,1.7,9.2,42.9,25.9,20.3
TH057,140.0,180.0,69.0,16.0,15.0,18.2,1.7,21.6,2.2,4.4,45.9,6.8,29.0
TH058,0.0,21.0,78.0,15.0,7.0,18.2,1.7,22.8,1.4,4.2,28.3,17.8,43.7
TH058,21.0,35.0,75.0,15.0,10.0,18.2,1.8,25.0,1.4,3.9,41.3,17.8,44.6
TH058,35.0,70.0,67.0,19.0,14.0,18.2,1.7,25.2,1.3,3.9,41.6,17.8,35.0
TH058,70.0,88.0,66.0,20.0,14.0,18.2,1.8,28.1,1.6,4.0,37.1,17.8,41.5
TH058,88.0,113.0,64.0,21.0,15.0,18.2,1.9,26.6,1.8,4.4,48.7,17.8,41.1
TH058,113.0,180.0,60.0,22.0,18.0,18.2,1.9,21.6,2.0,4.0,25.2,17.8,40.6
TH059,0.0,12.0,6.0,33.0,61.0,18.2,1.7,26.8,2.6,4.3,39.0,7.5,29.6
TH059,12.0,34.0,8.0,32.0,60.0,18.2,1.9,10.2,2.2,4.6,38.9,19.1,37.9
TH059,34.0,51.0,14.0,25.0,61.0,18.2,1.9,22.2,1.9,4.7,39.2,27.8,33.0
TH059,51.0,100.0,17.0,25.0,58.0,18.2,2.0,28.1,1.7,2.9,39.7,9.7,41.8
TH059,100.0,170.0,19.0,23.0,58.0,18.2,2.0,21.4,2.1,6.0,39.2,30.0,33.5
TH060,0.0,25.0,14.0,54.0,32.0,76.8,1.5,14.9,2.5,4.5,43.0,18.9,46.1
TH060,25.0,39.0,18.0,52.0,30.0,76.3,1.6,26.4,2.1,4.1,43.8,19.1,37.4
TH060,39.0,56.0,22.0,54.0,24.0,60.0,1.7,20.4,2.0,4.4,43.4,18.8,31.7
TH060,56.0,87.0,24.0,57.0,19.0,80.0,1.6,20.3,2.1,4.3,43.5,19.2,38.8
TH060,87.0,130.0,23.0,62.0,15.0,90.0,1.3,20.9,2.3,4.1,43.8,18.6,38.9
TH061,0.0,11.0,6.0,85.0,9.0,18.2,1.3,17.8,2.0,12.0,25.8,30.0,33.5
TH061,11.0,29.0,5.0,78.0,17.0,18.2,1.6,24.9,2.0,11.5,26.5,23.5,34.0
TH061,29.0,58.0,4.0,84.0,12.0,18.2,1.6,18.2,2.1,12.1,26.4,21.2,33.5
TH061,58.0,120.0,2.0,76.0,22.0,18.2,1.6,18.5,2.1,12.2,31.0,9.6,33.9
TH061,120.0,180.0,3.0,75.0,22.0,18.2,1.7,11.3,2.5,11.6,21.3,9.3,33.6
TH062,0.0,13.0,11.0,66.0,23.0,18.2,1.4,24.6,2.1,7.5,32.6,26.2,35.3
TH062,13.0,32.0,13.0,65.0,22.0,18.2,1.5,20.3,2.2,2.1,25.6,6.3,46.2
TH062,32.0,57.0,16.0,58.0,26.0,18.2,1.6,25.5,1.6,4.3,40.0,9.7,35.6
TH062,57.0,94.0,7.0,45.0,48.0,18.2,1.8,24.7,1.8,4.0,58.0,16.5,35.8
TH062,94.0,115.0,7.0,46.0,47.0,18.2,1.8,24.3,2.2,4.0,38.5,28.7,35.8
TH062,115.0,170.0,5.0,45.0,50.0,18.2,1.9,26.9,1.8,3.7,39.0,17.6,25.0
